decision_id,source_path,target_path,move_policy,status,reason,risk,evidence,owner,archive_ref,recovery_command,batch_id,approved_by,notes
B28-APPROACH-002,approach_collector.py,approach/approach_collector.py,retire-compatibility-shell,executed,complete direct package migration and remove the root forwarding shell as requested,medium,all tracked callers use package imports; package contract and full pytest pass,codex,f792ca0,restore the root shell from f792ca0 and reverse the B28 import-path patch,B28-APPROACH-PACKAGE-FINALIZATION,user; reviewer E0127,live implementation remains under approach/; no root forwarding shell retained
B28-APPROACH-003,approach_def.py,approach/approach_def.py,retire-compatibility-shell,executed,complete direct package migration and remove the root forwarding shell as requested,medium,all tracked callers use package imports; package contract and full pytest pass,codex,f792ca0,restore the root shell from f792ca0 and reverse the B28 import-path patch,B28-APPROACH-PACKAGE-FINALIZATION,user; reviewer E0127,live implementation remains under approach/; no root forwarding shell retained
B28-APPROACH-004,approach_initiator.py,approach/approach_initiator.py,retire-compatibility-shell,executed,complete direct package migration and remove the root forwarding shell as requested,medium,all tracked callers use package imports; package contract and full pytest pass,codex,f792ca0,restore the root shell from f792ca0 and reverse the B28 import-path patch,B28-APPROACH-PACKAGE-FINALIZATION,user; reviewer E0127,live implementation remains under approach/; no root forwarding shell retained
B28-APPROACH-005,approach_sched.py,approach/approach_sched.py,retire-compatibility-shell,executed,complete direct package migration and remove the root forwarding shell as requested,medium,all tracked callers use package imports; package contract and full pytest pass,codex,f792ca0,restore the root shell from f792ca0 and reverse the B28 import-path patch,B28-APPROACH-PACKAGE-FINALIZATION,user; reviewer E0127,live implementation remains under approach/; no root forwarding shell retained
B28-APPROACH-006,approach_setup.py,approach/approach_setup.py,retire-compatibility-shell,executed,complete direct package migration and remove the root forwarding shell as requested,medium,all tracked callers use package imports; package contract and full pytest pass,codex,f792ca0,restore the root shell from f792ca0 and reverse the B28 import-path patch,B28-APPROACH-PACKAGE-FINALIZATION,user; reviewer E0127,live implementation remains under approach/; no root forwarding shell retained
B28-APPROACH-007,approach_sim.py,approach/approach_sim.py,retire-compatibility-shell,executed,complete direct package migration and remove the root forwarding shell as requested,medium,all tracked callers use package imports; package contract and full pytest pass,codex,f792ca0,restore the root shell from f792ca0 and reverse the B28 import-path patch,B28-APPROACH-PACKAGE-FINALIZATION,user; reviewer E0127,live implementation remains under approach/; no root forwarding shell retained
B28-TEST-HELPER-001,optimizer/ops_test.py,tests/helpers/optimizer/ops_test.py,move-preserve-test,executed,centralize retained non-automatic test material under tests/helpers,low,source retained; helpers excluded explicitly; full pytest collection succeeds,codex,f792ca0,reverse the B28 path move and remove the matching helper exclusion only if no helpers remain,B28-TEST-HELPERS,user; reviewer E0127,"test material retained, not deleted"
B28-TEST-HELPER-002,scripts/test_alloc_lat.py,tests/helpers/test_alloc_lat.py,move-preserve-test,executed,centralize retained non-automatic test material under tests/helpers,low,source retained; helpers excluded explicitly; full pytest collection succeeds,codex,f792ca0,reverse the B28 path move and remove the matching helper exclusion only if no helpers remain,B28-TEST-HELPERS,user; reviewer E0127,"test material retained, not deleted"
B28-TEST-HELPER-003,tests/test_event_update.py,tests/helpers/test_event_update.py,move-preserve-test,executed,centralize retained non-automatic test material under tests/helpers,low,source retained; helpers excluded explicitly; full pytest collection succeeds,codex,f792ca0,reverse the B28 path move and remove the matching helper exclusion only if no helpers remain,B28-TEST-HELPERS,user; reviewer E0127,"test material retained, not deleted"
B28-TEST-HELPER-004,tests/test_mapping.py,tests/helpers/test_mapping.py,move-preserve-test,executed,centralize retained non-automatic test material under tests/helpers,low,source retained; helpers excluded explicitly; full pytest collection succeeds,codex,f792ca0,reverse the B28 path move and remove the matching helper exclusion only if no helpers remain,B28-TEST-HELPERS,user; reviewer E0127,"test material retained, not deleted"
B28-TEST-HELPER-005,tests/test_mem_planner.py,tests/helpers/test_mem_planner.py,move-preserve-test,executed,centralize retained non-automatic test material under tests/helpers,low,source retained; helpers excluded explicitly; full pytest collection succeeds,codex,f792ca0,reverse the B28 path move and remove the matching helper exclusion only if no helpers remain,B28-TEST-HELPERS,user; reviewer E0127,"test material retained, not deleted"
